source_id	ONCpc2	_RAJ2000	_DEJ2000	N	NIC	RAJ2000	DEJ2000	F336W	e_F336W	f_F336W	F439W	e_F439W	f_F439W	F656N	e_F656N	f_F656N	F814W	e_F814W	f_F814W
3006	1441	83.785996	-5.641792	1	0	05 35 08.639	-05 38 30.45	       	22.258	2	       	21.8362	2	19.9808	0.2428	1	18.0046	0.0557	1
2873	1442	83.782021	-5.616278	1	0	05 35 07.685	-05 36 58.60	21.8416	0.1428	1	20.1339	0.0627	1	15.5535	0.0155	1	14.0654	0.0111	1
2915	1443	83.783496	-5.603917	1	0	05 35 08.039	-05 36 14.10	       	22.1099	2	       	21.5714	2	16.9888	0.0435	1	15.3133	0.0146	1
2717	1444	83.774125	-5.644417	1	0	05 35 05.790	-05 38 39.90	       	23.1594	2	       	       	0	19.6847	0.1916	1	19.1468	0.1176	1
2536	1445	83.768096	-5.642014	2	0	05 35 04.343	-05 38 31.25	       	       	0	       	20.9156	2	17.9213	0.0614	1	16.5199	0.0211	1
2536	1445	83.768096	-5.642014	2	0	05 35 04.343	-05 38 31.25	       	23.1816	2	       	21.6461	2	17.7095	0.0633	1	18.2017	0.0868	1
2437	1447	83.762479	-5.644611	1	0	05 35 02.995	-05 38 40.60	19.3081	0.0341	1	21.2948	0.241	1	15.7709	0.0182	1	16.665	0.027	1
2259	1448	83.753408	-5.635569	1	0	05 35 00.818	-05 38 08.05	16.6046	0.0113	1	16.6967	0.0132	1	13.255	0.0108	1	13.5736	0.0108	1
2564	1449	83.769208	-5.643889	1	0	05 35 04.610	-05 38 38.00	       	22.291	2	       	       	0	18.491	0.1283	1	18.197	0.0846	1
2174	1450	83.745954	-5.630778	1	0	05 34 59.029	-05 37 50.80	22.0347	0.2457	1	       	21.6849	2	17.9865	0.0691	1	16.4116	0.0233	1
2212	1451	83.749487	-5.610969	1	0	05 34 59.877	-05 36 39.49	20.1117	0.045	1	20.6071	0.2097	1	15.4255	0.015	1	13.8886	0.0111	1
2140	1452	83.742729	-5.6405	1	0	05 34 58.255	-05 38 25.80	       	23.1525	2	       	21.7595	2	19.3061	0.1363	1	17.2416	0.036	1
1974	1453	83.731467	-5.601719	1	0	05 34 55.552	-05 36 06.19	21.5981	0.1031	1	       	21.6383	2	18.8147	0.1607	1	15.7639	0.0151	1
1624	1454	83.709221	-5.594175	2	0	05 34 50.213	-05 35 39.03	       	21.5173	2	       	21.01	2	17.8324	0.066	1	16.585	0.0242	1
1624	1454	83.709221	-5.594175	2	0	05 34 50.213	-05 35 39.03	22.5648	0.2753	1	       	21.7135	2	17.7784	0.0657	1	16.5521	0.0224	1
1447	1456	83.699621	-5.595522	1	0	05 34 47.909	-05 35 43.88	22.0254	0.1421	1	21.8877	0.2511	1	17.1638	0.0416	1	15.5883	0.0138	1
1213	1457	83.687246	-5.605186	1	0	05 34 44.939	-05 36 18.67	       	23.1311	2	       	21.7365	2	20.1303	0.2654	1	17.8512	0.0647	1
1156	1458	83.682667	-5.593533	1	0	05 34 43.840	-05 35 36.72	       	22.2999	2	       	21.675	2	18.4272	0.0783	1	16.8651	0.0268	1
678	1459	83.650683	-5.510372	1	0	05 34 36.164	-05 30 37.34	       	23.0075	2	20.7438	0.0742	1	       	19.167	2	18.532	0.083	1
1251	1460	83.689692	-5.515778	1	0	05 34 45.526	-05 30 56.80	       	23.014	2	       	21.5666	2	       	20.22	2	18.2886	0.0694	1
1181	1461	83.684888	-5.538594	2	0	05 34 44.373	-05 32 18.94	17.8576	0.0153	1	16.765	0.0161	1	13.6781	0.0114	1	13.1745	0.0109	1
1181	1461	83.684888	-5.538594	2	0	05 34 44.373	-05 32 18.94	17.7816	0.0144	1	16.6759	0.0133	1	13.6394	0.011	1	13.1245	0.0107	1
1429	1463	83.698562	-5.519944	1	0	05 34 47.655	-05 31 11.80	       	22.0203	2	       	21.6817	2	17.9668	0.0745	1	16.9372	0.0294	1
1466	1464	83.699542	-5.512931	2	0	05 34 47.890	-05 30 46.55	18.1903	0.017	1	17.4976	0.0171	1	14.1438	0.0115	1	13.52	0.0108	1
1466	1464	83.699542	-5.512931	2	0	05 34 47.890	-05 30 46.55	18.2688	0.018	1	17.4496	0.0164	1	14.0956	0.0115	1	13.4759	0.0113	1
1456	1466	83.699837	-5.532569	1	0	05 34 47.961	-05 31 57.25	       	       	0	       	       	0	       	       	3	18.5642	0.0772	1
1558	1467	83.703846	-5.525431	1	1	05 34 48.923	-05 31 31.55	22.1699	0.2382	1	       	21.7052	2	17.5367	0.0646	1	16.8788	0.0301	1
1554	1468	83.703663	-5.529403	1	0	05 34 48.879	-05 31 45.85	17.0229	0.0123	1	16.7827	0.0132	1	13.8931	0.0116	1	14.4155	0.0117	1
1501	1469	83.701154	-5.543108	1	0	05 34 48.277	-05 32 35.19	       	22.1095	2	21.0469	0.1221	1	16.6188	0.0311	1	15.1703	0.013	1
1695	1470	83.711992	-5.534139	2	1	05 34 50.878	-05 32 02.90	       	23.0621	2	       	21.8121	2	       	19.4812	2	18.8896	0.0835	1
1695	1470	83.711992	-5.534139	2	1	05 34 50.878	-05 32 02.90	       	       	0	       	21.6353	2	       	19.4459	2	19.0831	0.0977	1
2015	1472	83.733217	-5.520264	1	0	05 34 55.972	-05 31 12.95	18.5141	0.0221	1	17.527	0.0177	1	14.2161	0.0122	1	13.4437	0.0108	1
2148	1473	83.743854	-5.547192	1	0	05 34 58.525	-05 32 49.89	21.8804	0.164	1	       	21.7336	2	16.7661	0.0398	1	15.883	0.0166	1
2096	1474	83.740575	-5.54615	1	1	05 34 57.738	-05 32 46.14	       	       	0	       	22.6818	2	       	19.4341	2	18.9036	0.0943	1
2076	1475	83.739008	-5.545317	1	1	05 34 57.362	-05 32 43.14	18.8679	0.0251	1	21.2276	0.1808	1	15.5193	0.0171	1	17.0522	0.0307	1
2045	1476	83.735358	-5.526764	1	1	05 34 56.486	-05 31 36.35	15.6737	0.011	1	14.7595	0.0108	1	12.0446	0.0108	1	11.7379	0.0103	1
2423	1477	83.761487	-5.534136	1	1	05 35 02.757	-05 32 02.89	21.8971	0.1477	1	21.1886	0.1352	1	16.6564	0.0359	1	16.0779	0.0175	1
2419	1478	83.761212	-5.540275	2	1	05 35 02.691	-05 32 24.99	       	21.9953	2	       	21.6609	2	18.2266	0.0845	1	16.2823	0.0198	1
2419	1478	83.761212	-5.540275	2	1	05 35 02.691	-05 32 24.99	       	22.0417	2	       	21.5885	2	18.0193	0.0773	1	16.242	0.0196	1
2503	1480	83.766846	-5.538581	2	1	05 35 04.043	-05 32 18.89	       	22.7619	2	       	21.6175	2	       	19.2923	2	18.6857	0.0806	1
2503	1480	83.766846	-5.538581	2	1	05 35 04.043	-05 32 18.89	       	22.0196	2	       	21.7107	2	       	19.2339	2	18.7314	0.0772	1
2407	1482	83.760383	-5.552789	1	0	05 35 02.492	-05 33 10.04	18.506	0.0201	1	17.5259	0.0172	1	13.8885	0.0112	1	13.5742	0.0107	1
2945	1483	83.783396	-5.54565	1	0	05 35 08.015	-05 32 44.34	16.4396	0.0113	1	16.4806	0.0129	1	13.1657	0.0111	1	13.4267	0.0107	1
2896	1484	83.782696	-5.545192	1	0	05 35 07.847	-05 32 42.69	21.8405	0.1509	1	20.4045	0.0506	1	19.4562	0.2094	1	16.0508	0.0176	1
3030	1485	83.786862	-5.530306	1	0	05 35 08.847	-05 31 49.10	       	       	0	       	22.4193	2	       	       	3	12.8243	0.0105	1
3198	1486	83.792867	-5.543706	1	1	05 35 10.288	-05 32 37.34	       	       	0	       	       	0	       	19.3043	2	17.9253	0.0674	1
3438	1487	83.799696	-5.531514	1	0	05 35 11.927	-05 31 53.45	       	       	0	       	22.5396	2	       	       	3	15.1154	0.0132	1
3237	1488	83.794042	-5.553789	1	1	05 35 10.570	-05 33 13.64	20.9512	0.0735	1	20.3407	0.0748	1	16.2836	0.03	1	14.9159	0.0125	1
3427	1489	83.799479	-5.532069	1	1	05 35 11.875	-05 31 55.45	       	       	0	       	22.3975	2	       	20.1436	2	12.5128	0.0104	1
2787	1490	83.777354	-5.547636	1	1	05 35 06.565	-05 32 51.49	21.7928	0.1402	1	       	22.4117	2	16.2899	0.0285	1	17.421	0.0389	1
3875	1491	83.810175	-5.54625	1	1	05 35 14.442	-05 32 46.50	21.0523	0.0817	1	20.3286	0.0842	1	15.8972	0.0221	1	15.0816	0.0129	1
4379	1492	83.8178	-5.533944	1	0	05 35 16.272	-05 32 02.20	19.7558	0.0415	1	19.3591	0.0444	1	14.8785	0.0139	1	15.059	0.0129	1
4145	1493	83.814487	-5.551964	1	0	05 35 15.477	-05 33 07.07	       	22.0415	2	21.77	0.2921	1	19.0328	0.1379	1	17.5673	0.0474	1
4210	1494	83.815617	-5.54975	1	1	05 35 15.748	-05 32 59.10	18.4713	0.0214	1	17.9188	0.0221	1	14.6087	0.0133	1	14.0583	0.0112	1
4210	1495	83.815792	-5.549847	1	1	05 35 15.790	-05 32 59.45	18.6228	0.0235	1	18.3798	0.0242	1	14.0547	0.0121	1	15.4297	0.0147	1
4803	1496	83.823658	-5.534	1	1	05 35 17.678	-05 32 02.40	19.6231	0.0391	1	18.7012	0.0219	1	15.3239	0.0162	1	14.3701	0.0115	1
4868	1497	83.824554	-5.547097	2	0	05 35 17.893	-05 32 49.55	       	22.0281	2	       	21.6514	2	       	20.1775	2	18.2617	0.0749	1
4868	1497	83.824554	-5.547097	2	0	05 35 17.893	-05 32 49.55	       	23.0429	2	       	       	0	       	20.1709	2	18.2079	0.0682	1
5454	1499	83.834487	-5.538	1	0	05 35 20.277	-05 32 16.80	19.5688	0.0384	1	20.6381	0.09	1	15.645	0.0185	1	15.6673	0.0146	1
5118	1500	83.828321	-5.562331	1	0	05 35 18.797	-05 33 44.39	       	22.973	2	       	       	0	       	20.2801	2	19.3093	0.1041	1
3871	1501	83.810146	-5.555275	1	0	05 35 14.435	-05 33 18.99	22.4343	0.2594	1	21.2216	0.1094	1	17.2721	0.0583	1	16.8393	0.0262	1
5687	1502	83.839908	-5.546111	1	1	05 35 21.578	-05 32 46.00	       	22.1283	2	       	21.6251	2	19.3753	0.1917	1	17.9407	0.0658	1
5624	1503	83.838358	-5.554872	1	0	05 35 21.206	-05 33 17.54	20.8778	0.0706	1	21.421	0.2397	1	16.947	0.0431	1	16.2262	0.0185	1
5585	1504	83.837479	-5.561039	1	0	05 35 20.995	-05 33 39.74	       	22.1204	2	21.56	0.2204	1	18.1212	0.0773	1	16.7161	0.0235	1
5929	1505	83.844862	-5.527	1	0	05 35 22.767	-05 31 37.20	21.6419	0.29	1	21.1728	0.2589	1	17.9956	0.1356	1	16.7821	0.0277	1
5965	1506	83.845417	-5.541361	1	0	05 35 22.900	-05 32 28.90	17.2909	0.013	1	17.2066	0.0156	1	13.7758	0.0116	1	13.4426	0.0108	1
5847	1507	83.842996	-5.565567	1	0	05 35 22.319	-05 33 56.04	20.0826	0.0633	1	19.2957	0.0513	1	15.6074	0.0177	1	14.5413	0.0117	1
5847	1508	83.843054	-5.565497	1	0	05 35 22.333	-05 33 55.79	20.1773	0.0719	1	19.3405	0.0523	1	15.7294	0.0187	1	14.652	0.0119	1
6109	1509	83.848704	-5.542014	1	0	05 35 23.689	-05 32 31.25	19.9561	0.0455	1	20.9656	0.1312	1	       	19.3793	2	       	20.2195	2
6411	1510	83.856608	-5.551333	1	1	05 35 25.586	-05 33 04.80	       	22.0755	2	       	22.597	2	19.5698	0.2225	1	18.3956	0.0722	1
6344	1511	83.855142	-5.555844	1	1	05 35 25.234	-05 33 21.04	20.6473	0.0666	1	20.2423	0.0669	1	16.016	0.0212	1	14.9565	0.0124	1
6068	1512	83.847954	-5.566025	1	0	05 35 23.509	-05 33 57.69	       	22.1056	2	       	21.6566	2	19.6968	0.2321	1	18.0933	0.0653	1
6389	1513	83.856083	-5.567358	2	0	05 35 25.460	-05 34 02.49	20.1354	0.0475	1	19.1636	0.0353	1	15.6501	0.0173	1	14.5225	0.0115	1
6389	1513	83.856083	-5.567358	2	0	05 35 25.460	-05 34 02.49	20.0347	0.0484	1	19.2304	0.0402	1	15.6141	0.0182	1	14.5495	0.0119	1
6403	1515	83.856317	-5.567969	2	0	05 35 25.516	-05 34 04.69	20.2226	0.0699	1	19.9185	0.0802	1	15.8717	0.0194	1	15.3698	0.0134	1
6403	1515	83.856317	-5.567969	2	0	05 35 25.516	-05 34 04.69	20.2634	0.0835	1	20.4741	0.1869	1	15.9174	0.0213	1	15.4607	0.0147	1
6403	1517	83.856425	-5.567983	2	0	05 35 25.542	-05 34 04.74	20.3964	0.0528	1	19.8863	0.0498	1	15.9109	0.0197	1	15.458	0.0136	1
6403	1517	83.856425	-5.567983	2	0	05 35 25.542	-05 34 04.74	20.3739	0.0572	1	20.8634	0.1382	1	15.9116	0.0219	1	15.5177	0.015	1
6977	1519	83.874279	-5.548178	1	0	05 35 29.827	-05 32 53.44	14.2653	0.0105	1	13.6438	0.0104	1	11.5842	0.0109	1	11.2783	0.0103	1
6585	1520	83.861921	-5.562108	1	0	05 35 26.861	-05 33 43.59	       	22.083	2	       	       	0	16.4814	0.0295	1	       	20.2698	2
6972	1521	83.875062	-5.545914	1	0	05 35 30.015	-05 32 45.29	21.5619	0.1149	1	       	21.6211	2	17.3881	0.061	1	17.1064	0.0324	1
6905	1522	83.872771	-5.563719	1	0	05 35 29.465	-05 33 49.39	       	22.2041	2	       	21.6347	2	19.6834	0.2235	1	18.4967	0.0728	1
7239	1523	83.883246	-5.554053	2	0	05 35 31.979	-05 33 14.59	       	22.1197	2	       	22.5473	2	       	19.4499	2	19.0206	0.1055	1
7239	1523	83.883246	-5.554053	2	0	05 35 31.979	-05 33 14.59	       	22.9481	2	       	21.6937	2	       	19.5081	2	18.9704	0.1027	1
7084	1525	83.878442	-5.567789	1	0	05 35 30.826	-05 34 04.04	       	22.2035	2	21.657	0.22	1	       	19.5072	2	18.3859	0.0734	1
7047	1526	83.877608	-5.551344	1	1	05 35 30.626	-05 33 04.84	       	23.032	2	       	22.4334	2	19.6626	0.2231	1	18.3549	0.0756	1
7150	1527	83.880408	-5.552942	1	0	05 35 31.298	-05 33 10.59	17.6201	0.0312	1	16.8125	0.0257	1	14.807	0.0238	1	14.1356	0.0146	1
7305	1528	83.885667	-5.549456	1	0	05 35 32.560	-05 32 58.04	       	22.1635	2	       	       	0	18.7119	0.1047	1	17.5978	0.0406	1
7280	1529	83.884879	-5.563872	1	1	05 35 32.371	-05 33 49.94	       	23.0949	2	       	       	0	       	20.439	2	19.3356	0.1153	1
6974	1530	83.875096	-5.575369	2	0	05 35 30.023	-05 34 31.33	       	22.4136	2	       	21.8053	2	19.2454	0.2251	1	18.3835	0.1013	1
6974	1530	83.875096	-5.575369	2	0	05 35 30.023	-05 34 31.33	       	22.1812	2	       	21.7188	2	19.3413	0.1586	1	18.5058	0.0791	1
7450	1532	83.892842	-5.555997	1	0	05 35 34.282	-05 33 21.59	21.6284	0.1399	1	       	21.6786	2	16.8965	0.0409	1	16.9578	0.0308	1
7547	1533	83.896375	-5.563661	1	0	05 35 35.130	-05 33 49.18	19.5187	0.04	1	19.5948	0.0483	1	15.8487	0.02	1	16.8256	0.028	1
7488	1534	83.89455	-5.577228	1	0	05 35 34.692	-05 34 38.02	19.3654	0.0342	1	18.2872	0.0248	1	14.8682	0.0131	1	14.2751	0.0113	1
7478	1535	83.894187	-5.577119	1	0	05 35 34.605	-05 34 37.63	20.7743	0.0699	1	21.8746	0.2504	1	17.3555	0.0609	1	18.0536	0.0612	1
7649	1536	83.901179	-5.567397	1	0	05 35 36.283	-05 34 02.63	       	21.9969	2	       	21.6621	2	19.0038	0.2618	1	19.2359	0.1007	1
7676	1537	83.9018	-5.569758	1	0	05 35 36.432	-05 34 11.13	15.6482	0.0105	1	16.1887	0.0119	1	11.9582	0.0103	1	13.1329	0.0105	1
7687	1538	83.902375	-5.571967	1	0	05 35 36.570	-05 34 19.08	       	21.9937	2	       	22.5266	2	19.5161	0.1944	1	18.2963	0.0678	1
7687	1539	83.902083	-5.572047	1	0	05 35 36.500	-05 34 19.37	21.9384	0.176	1	20.6667	0.0905	1	17.8439	0.0687	1	16.8868	0.0258	1
7993	1540	83.927371	-5.563589	1	0	05 35 42.569	-05 33 48.92	20.2746	0.1632	1	21.0296	0.1433	1	17.497	0.2312	1	16.2069	0.019	1
1390	1541	83.696075	-5.550244	1	0	05 34 47.058	-05 33 00.88	       	23.181	2	       	21.7059	2	       	19.571	2	19.4165	0.1106	1
1377	1542	83.695479	-5.585519	1	0	05 34 46.915	-05 35 07.87	18.4183	0.0185	1	17.0423	0.0145	1	13.8205	0.011	1	13.1002	0.0105	1
1382	1543	83.695733	-5.584311	1	0	05 34 46.976	-05 35 03.52	       	23.1271	2	       	21.5917	2	18.1227	0.0728	1	16.5182	0.0219	1
1548	1544	83.703563	-5.559219	1	0	05 34 48.855	-05 33 33.19	21.4188	0.0981	1	20.6759	0.0885	1	16.3628	0.0247	1	15.385	0.0137	1
8202	1545	83.6863	-5.561658	1	0	05 34 44.712	-05 33 41.97	17.647	0.0145	1	18.4566	0.0301	1	13.5097	0.0111	1	14.9427	0.0127	1
1652	1546	83.710271	-5.548289	2	0	05 34 50.465	-05 32 53.84	       	21.5855	2	       	20.9328	2	17.2727	0.0435	1	16.0761	0.0179	1
1652	1546	83.710271	-5.548289	2	0	05 34 50.465	-05 32 53.84	21.7975	0.1503	1	21.4071	0.2024	1	17.3428	0.0552	1	16.0596	0.0175	1
1816	1548	83.720171	-5.563428	1	0	05 34 52.841	-05 33 48.34	20.9853	0.0772	1	19.9991	0.0574	1	16.2704	0.0241	1	15.1268	0.0129	1
1772	1549	83.717467	-5.552247	1	0	05 34 52.192	-05 33 08.09	15.1855	0.0305	1	12.7833	       	3	10.8458	       	3	10.7546	0.0101	1
1851	1550	83.722254	-5.552636	1	0	05 34 53.341	-05 33 09.49	       	22.2315	2	       	21.7808	2	       	19.508	2	18.3691	0.0682	1
2025	1551	83.734825	-5.56125	1	0	05 34 56.358	-05 33 40.50	20.8114	0.0745	1	19.646	0.0602	1	16.2628	0.0273	1	15.385	0.0142	1
2074	1552	83.738079	-5.558208	1	0	05 34 57.139	-05 33 29.55	21.6739	0.1364	1	20.5801	0.2616	1	16.6424	0.0365	1	15.1888	0.0135	1
2334	1553	83.756704	-5.560583	1	0	05 35 01.609	-05 33 38.10	       	22.1988	2	       	21.6707	2	17.792	0.0697	1	15.9494	0.0167	1
2705	1554	83.774008	-5.5655	1	0	05 35 05.762	-05 33 55.80	18.1225	0.0162	1	18.3305	0.0254	1	13.7329	0.011	1	14.1401	0.0111	1
2647	1555	83.772225	-5.574583	1	0	05 35 05.334	-05 34 28.50	17.1099	0.0123	1	16.7977	0.0136	1	13.4743	0.0112	1	13.2029	0.0108	1
3331	1556	83.796342	-5.583208	1	0	05 35 11.122	-05 34 59.55	19.7266	0.0417	1	18.8978	0.034	1	15.0308	0.0143	1	14.0239	0.0112	1
3329	1557	83.796333	-5.590011	1	0	05 35 11.120	-05 35 24.04	       	       	0	       	       	0	19.2871	0.1508	1	17.4308	0.0407	1
3614	1558	83.804958	-5.605317	1	0	05 35 13.190	-05 36 19.14	       	22.1937	2	       	21.6969	2	18.8417	0.1074	1	18.6018	0.0801	1
3608	1559	83.804888	-5.604997	1	0	05 35 13.173	-05 36 17.99	       	22.1456	2	       	21.6389	2	17.4956	0.0614	1	16.5251	0.0219	1
3968	1560	83.811446	-5.571333	1	0	05 35 14.747	-05 34 16.80	22.153	0.1861	1	21.8588	0.2923	1	17.2762	0.058	1	16.3476	0.0199	1
3748	1561	83.8073	-5.581917	1	0	05 35 13.752	-05 34 54.90	22.1104	0.1663	1	21.5025	0.1814	1	15.3629	0.0158	1	15.741	0.0151	1
3580	1562	83.804312	-5.567653	1	0	05 35 13.035	-05 34 03.55	20.4558	0.0543	1	20.6427	0.0775	1	15.7491	0.0189	1	15.2249	0.0129	1
4176	1563	83.814942	-5.579625	1	0	05 35 15.586	-05 34 46.65	20.909	0.086	1	20.2699	0.0826	1	16.2975	0.0269	1	14.916	0.0129	1
4152	1564	83.814517	-5.586625	1	0	05 35 15.484	-05 35 11.85	20.5111	0.0595	1	20.0689	0.0745	1	15.794	0.0198	1	15.0729	0.0136	1
4897	1565	83.824775	-5.587694	1	0	05 35 17.946	-05 35 15.70	19.1613	0.0305	1	19.6211	0.0482	1	14.8144	0.0133	1	15.1255	0.0131	1
5463	1566	83.834658	-5.610969	1	0	05 35 20.318	-05 36 39.49	21.1632	0.0843	1	21.3762	0.156	1	16.4063	0.0246	1	15.3432	0.0134	1
5329	1567	83.831925	-5.59325	1	0	05 35 19.662	-05 35 35.70	21.3258	0.089	1	20.0445	0.0555	1	18.5785	0.1273	1	15.4859	0.014	1
5425	1568	83.833971	-5.582569	1	0	05 35 20.153	-05 34 57.25	20.7328	0.0587	1	20.727	0.0896	1	16.2075	0.0237	1	15.678	0.0149	1
5779	1569	83.840367	-5.579694	1	0	05 35 21.688	-05 34 46.90	14.0303	0.0104	1	14.56	0.0106	1	11.2748	       	3	12.457	0.0104	1
5695	1570	83.840075	-5.582875	1	0	05 35 21.618	-05 34 58.35	18.1917	0.0156	1	17.717	0.0178	1	13.9367	0.011	1	13.6581	0.0112	1
5833	1571	83.842813	-5.59075	1	0	05 35 22.275	-05 35 26.70	19.9765	0.046	1	18.9572	0.0346	1	15.7623	0.017	1	14.3734	0.0117	1
6066	1572	83.847921	-5.573153	2	0	05 35 23.501	-05 34 23.35	20.9099	0.1323	1	20.0242	0.102	1	16.3877	0.0254	1	15.3897	0.0147	1
6066	1572	83.847921	-5.573153	2	0	05 35 23.501	-05 34 23.35	20.2645	0.0513	1	19.8326	0.056	1	16.2863	0.0253	1	15.3711	0.0139	1
6307	1574	83.85385	-5.579056	1	0	05 35 24.924	-05 34 44.60	21.3779	0.1997	1	       	22.5971	2	18.2779	0.0833	1	16.7952	0.0241	1
6317	1575	83.8544	-5.588678	1	1	05 35 25.056	-05 35 19.24	       	22.2462	2	       	21.7343	2	17.0985	0.0435	1	       	       	0
6714	1576	83.864596	-5.588706	1	1	05 35 27.503	-05 35 19.34	16.4335	0.011	1	15.3454	0.0111	1	12.6062	0.0104	1	12.2263	0.0104	1
6966	1577	83.874796	-5.575581	2	0	05 35 29.951	-05 34 32.09	       	22.3402	2	       	20.9419	2	       	19.0803	2	18.5366	0.1181	1
6966	1577	83.874796	-5.575581	2	0	05 35 29.951	-05 34 32.09	       	       	0	       	21.6609	2	19.6852	0.2234	1	18.4948	0.0798	1
6960	1579	83.874708	-5.593522	1	0	05 35 29.930	-05 35 36.68	       	22.2204	2	       	       	0	       	20.4081	2	19.0816	0.1109	1
7109	1580	83.879308	-5.601939	2	1	05 35 31.034	-05 36 06.98	       	22.2184	2	       	21.8136	2	18.0859	0.0737	1	16.8696	0.0285	1
7109	1580	83.879308	-5.601939	2	1	05 35 31.034	-05 36 06.98	       	22.2868	2	       	21.6589	2	18.0582	0.0701	1	16.822	0.0287	1
7218	1582	83.882925	-5.586467	1	0	05 35 31.902	-05 35 11.28	21.8312	0.1462	1	       	21.7758	2	17.9196	0.0661	1	17.3545	0.0358	1
7551	1583	83.896521	-5.584092	1	0	05 35 35.165	-05 35 02.73	       	22.2839	2	21.3115	0.162	1	17.7777	0.0653	1	16.8212	0.0253	1
7452	1584	83.892942	-5.580675	1	0	05 35 34.306	-05 34 50.43	       	22.1702	2	       	21.765	2	19.7975	0.2201	1	19.541	0.1248	1
7349	1585	83.8873	-5.604536	1	1	05 35 32.952	-05 36 16.33	       	       	0	       	22.7043	2	19.7105	0.204	1	18.6607	0.0772	1
7404	1586	83.890467	-5.579203	1	0	05 35 33.712	-05 34 45.13	       	22.2706	2	       	21.8011	2	       	19.5758	2	19.7714	0.1432	1
7234	1587	83.883079	-5.595522	1	1	05 35 31.939	-05 35 43.88	       	22.2224	2	       	       	0	       	19.6044	2	19.3363	0.1204	1
7021	1588	83.876729	-5.577386	2	0	05 35 30.415	-05 34 38.59	19.8317	0.0482	1	18.956	0.0407	1	15.3162	0.0174	1	14.144	0.0119	1
7021	1588	83.876729	-5.577386	2	0	05 35 30.415	-05 34 38.59	19.9052	0.0434	1	18.8882	0.034	1	15.2905	0.015	1	14.1338	0.0114	1
6866	1590	83.870408	-5.585469	1	0	05 35 28.898	-05 35 07.69	19.1998	0.0328	1	18.273	0.0276	1	14.8357	0.0134	1	14.1224	0.0113	1
7807	1591	83.912037	-5.609225	1	0	05 35 38.889	-05 36 33.21	22.7288	0.295	1	21.6173	0.1839	1	17.2604	0.0462	1	15.7464	0.0156	1
7923	1592	83.921021	-5.606569	1	0	05 35 41.045	-05 36 23.65	16.9004	0.0118	1	15.5965	0.0114	1	12.9509	0.0107	1	12.2981	0.0107	1
8203	1593	83.939342	-5.343589	1	0	05 35 45.442	-05 20 36.92	17.8168	0.0141	1	16.5723	0.0128	1	13.5143	0.0109	1	12.9628	0.0107	1
8204	1594	83.912575	-5.350522	1	0	05 35 39.018	-05 21 01.88	22.3425	0.2175	1	19.0835	0.0347	1	17.4491	0.0604	1	15.5753	0.0142	1
8204	1595	83.912563	-5.350561	1	0	05 35 39.015	-05 21 02.02	21.8724	0.187	1	21.2414	0.2098	1	16.8342	0.0582	1	15.5199	0.0144	1
6323	1596	83.854475	-5.398275	2	0	05 35 25.074	-05 23 53.79	17.6795	0.0408	1	17.9195	0.0287	1	13.9913	0.0696	1	14.2113	0.0117	1
6323	1596	83.854475	-5.398275	2	0	05 35 25.074	-05 23 53.79	17.6798	0.0408	1	17.92	0.0287	1	13.9922	0.0696	1	14.2113	0.0117	1
5050	1598	83.825871	-5.403581	1	0	05 35 18.209	-05 24 12.89	16.4515	0.0248	1	17.6346	0.0325	1	11.5071	0.0134	1	15.9981	0.0298	1
5443	1599	83.834046	-5.340125	1	0	05 35 20.171	-05 20 24.45	18.0363	0.2434	1	18.5185	0.1229	1	14.0778	0.1676	1	16.823	0.0623	1
5017	1600	83.826296	-5.405333	1	1	05 35 18.311	-05 24 19.20	17.4668	0.0735	1	19.0336	0.1015	1	12.7015	0.0303	1	17.2499	0.0614	1
4270	1601	83.816187	-5.408628	1	0	05 35 15.885	-05 24 31.06	       	20.7671	2	       	21.6781	2	       	16.5066	2	19.0987	0.1635	1
8205	1602	83.927454	-5.346422	1	0	05 35 42.589	-05 20 47.12	       	23.1427	2	       	21.6907	2	       	       	3	18.7903	0.096	1
8205	1603	83.927463	-5.346458	1	0	05 35 42.591	-05 20 47.25	       	       	0	       	       	0	       	       	3	18.6635	0.079	1
8206	1604	83.925429	-5.335161	1	0	05 35 42.103	-05 20 06.58	20.6218	0.1132	1	20.264	0.1626	1	16.5139	0.0266	1	15.7426	0.0162	1
4505	1605	83.819696	-5.338872	1	0	05 35 16.727	-05 20 19.94	       	20.5775	2	       	21.0474	2	       	16.1707	2	16.5615	0.028	1
6309	1606	83.853983	-5.400453	1	0	05 35 24.956	-05 24 01.63	18.8202	0.1722	1	       	20.5426	2	14.0831	0.1343	1	15.6995	0.02	1
6246	1607	83.851917	-5.400322	1	0	05 35 24.460	-05 24 01.16	20.4621	0.268	1	20.9197	0.2226	1	16.078	0.2476	1	15.7701	0.0207	1
4470	1608	83.819229	-5.387853	1	0	05 35 16.615	-05 23 16.27	16.6382	0.0717	1	18.0947	0.0948	1	11.7547	0.0172	1	15.206	0.0199	1
4470	1609	83.819217	-5.387806	1	0	05 35 16.612	-05 23 16.10	15.6808	0.0743	1	18.3265	0.1562	1	12.1693	0.041	1	15.1586	0.0453	1
4325	1610	83.817079	-5.387306	1	0	05 35 16.099	-05 23 14.30	15.9633	0.0917	1	18.8019	0.1676	1	12.8748	0.0241	1	14.7065	0.017	1
